@sarahkrisak yesss,0
Conspiracy Theories are always fun to look into! I love reading about! Especially when it's our childhood  #conspiracytheories #childhood,0
Dimaria Flacoooooo que monstruo que sooooooos!!!!,0
#sarcasm http://t.co/H1AatZYBWV,1
that's something I never want to relive.,0
@MeFATHIHAH #Sarcasm lol,1
Tempted to go out tonight for a wild night in Clacton. #sarcasm http://t.co/CphAe4zV1G,1
So perfect to spend Father's Day with my dad watching the sport he taught me to love and a passion we've shared forever \u26bd\ufe0f,0
So typical,0
MESSIIIII !! \ud83d\udc99\ud83d\udc99\ud83d\udc99\ud83d\udc99,0
Argentina despierta,0
@LRosalinnA come to NYC,0
@_CaroEliz_ you are welcome. That's what happens when you have a super crazy older brother #sarcasm #butreally #tattoosandsnapbacks,1
@RealMrsShitrit oh poor BBC..having to report a crime against Israelis #sarcasm,1
Messi is still a God!,0
Perfect start to a perfect day #sarcasm #worstdayforme,1
Number 1 And number 12 (@ Ph\u1edf Anh D\u00e0o) http:\/\/t.co\/aUF3MdKhDQ,0
I'ma just walk the fuck away now and let that marinate on y'all TL \ud83d\udeb6\u270c\ufe0f,0
I love the Missouri department of transportations ability to communicate when they are closing a road. #sarcasm,1
I'm so pissed at Orange is the new black for letting you all know about the gay agenda. That was supposed to be a secret. #wtf! #sarcasm,1
@_ramishaa @KatYearley @WilmotRobert lmao sort it out gorj #sarcasm,1
The best part of the ridiculous @espn Messi hype is that we get to relive it with Ronaldo tomorrow #sarcasm,1
which one are you \ud83d\ude05,0
The famous San Francisco cloud house is gone\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d#rip,0
Soccer is way more fun to watch in person,0
\ud83d\udcaf,0
At last messi. What a shot,0
Messi es magnifico!! #Golazo,0
Messssssssssssi !!!!!!,0
Love this doof \ud83d\ude0a\ud83d\udc99 @ two pictures in one day \ud83d\udc4c http:\/\/t.co\/ou0RwRgU25,0
And now for a fun-filled weekend on watching my sister play field hockey #sarcasm #sofun,1
If you are Sterling,1
@tristenbaylis_ @nots00slimshady LMFA,0
"Sad how people aspire to get \fucked up\"" all the time.  #DontWannaRememberTonight #2Turnt #sarcasm""""ad how people aspire to get \""fucked up\"" all the time.  #DontWannaRe""""d how people aspire to get \""fucked up\"""" how peopl""",1
@ShredMitch nice math #sarcasm,1
\u201c@KevinParrom3: Am I the only 1 who thinks the heat can win 3 in a row? I know im not the only 1 lol\u201d nah cuz u not the only one @Ralphyooo,0
@nuclear94 @wellerstein @EthanPersoff You can probably protect yourself if you get under a desk. #sarcasm,1
Pouliot obviously has no hand eye #Sarcasm,1
Thanks#dodgeram #sarcasm #ihaveadodgethatmeansimstupid Hey look every dodge ram is the same...http:\/\/t.co\/rGfgzuWS9R http:\/\/t.co\/qY3XFqTK0C,1
Just one of those days that I'm missing the girls\ud83d\udca5\ud83d\ude2d\ud83d\udd25\u2764\ufe0f http:\/\/t.co\/NJFeXR9uJD,0
Missing my dad today but I'll see him soon :) hope y'all had a great Father's Day peeps,0
@nranews @Gun_Shots @Oregonian And I'd say this to Ms. Burdick! lol #sarcasm #Liberal #guncontrol #tcot ~ http://t.co/ihentkMUph,1
@EditorMorvay and I thought the EU money go for the poor Palestinians how wrong :( #sarcasm @stevenburg @JCCWatch,1
RVP scores a distinctly average header - https://t.co/NqgbsLUnaT #sarcasm,1
Goooooooooooooolazooooooo #ARG \u26bd\ufe0f\u26bd\ufe0f,0
ugh tomorrow is Monday already,0
@misun_dez_tood forreal dm me the ones you have finished or have half done,0
@buttongod_ks @TheCavaliers Ha! That's why I asked! #Sarcasm,1
\u201c@QuoteBeauties: Nice quote :-) http:\/\/t.co\/dE6RwhUy90\u201d NOTE TO SELF,0
@__jamiie_ I hope you took all his money! \ud83d\ude08\ud83d\ude02,0
@SavingAmnChenet I heard after it hurts for months. I'll pass lol,0
WOW I feel your interest... #sarcasm,1
I wish I didn't have to take regents ugh,0
Ron and Sam 4eva \ud83d\ude18@RonNic4 http:\/\/t.co\/RhqRKjDekz,0
Today is starting off great! #Sarcasm,1
This pimple on my head got me feeling like the talking boil boy from the odd parents,0
Golazoooooooo del puto amoooooo!!! 2-0,0
I have to take my ACT tomorrow....... I'M SO EXCITED HAHAHAHAHAH. #sarcasm,1
@gitlost Hah! Gotta make that Regex case-sensitive :P,0
I'm so pissed at Orange is the new black for letting you all know about the gay agenda. That was supposed to be a secret. #wtf! #sarcasm,1
Taking My Parents to the Castro: An Amusing Reverse-Anthropological Experience or a Really Bad Idea?,0
He wants to welcome everybody to the Wild Wild West #dadfacts @ Cline Vineyards http:\/\/t.co\/kX0uYIbJ4r,0
@ghostdrive she's not wearing her prescription glasses she will get in trouble,0
Messi is kinda good. #ArgentinaBosnia,0
I use a lot of napkins at any given moment.,0
Messi finally does something at the world cup,0
@i_stephie this weekend has been an implosion for the giants.,0
Been away for 9 days....what did I miss!  #Sarcasm,1
Wow,1
Football is boring yeah suuuuure it is #sarcasm,1
You dug your own fucking ditch.,0
Thank you,1
@TakeCare_Joe \ud83d\ude08,0
#Argentina  Gol de Messi despierta a Argentina ..,0
Golll de Messi comenzo el caminopara el titulo,0
hate people who just watch the World Cup and not even the qualifications or follow leagues ..,0
@SusanSucks I can't wait to hear all the bitching about how NASCAR is rigged and is staged for Jimmie #sarcasm,1
messi is my luv\ud83d\udc98,0
Nah it's okay I was hoping you didn't text me back anyways #sarcasm,1
#Sarcasm ImLeslieChow: You drink too much,1
Father's day tomorrow a perfect end to a perfect week for both me and mum,1
@__endi sure! no one has ever asked before! #sarcasm,1
#sarcasm,1
@syddbaronee wow i love u std!!! Since the start \ud83d\udc6d\ud83d\udc95\ud83d\udc96,0
Found myself wondering why cat was digging in the yard...#sarcasm #humor #cats #dogs that cat wearing a pentagram? http://t.co/4EfKxVWPzM,1
\u201c@_Zodiackilla: Too persistent to let it all fall thru my hands so quick\u201d,0
@CoffeeGirlSmile yes and Croydon fares so well in riotous situations #sarcasm please keep safe.,1
,1
True love \ud83d\udc99 http:\/\/t.co\/FU9iZ6leDg,0
This is why i love you ryan :)) http:\/\/t.co\/9DoB0EddhF,0
Chill messi,0
@ComelyCast its encouraging hearing the problems of silver dont stop until you hit challenger #thestruggle #sarcasm,1
\u201c@_camilowha: IM BOUT TO SLAMMMMM\u201d,0
Boy there are some really sweet volunteers this year #sarcasm,1
Drinking a Serum XX IPA by @DuClawBrewing @ The Imasofat Mansion \u2014 http:\/\/t.co\/wlMfedzNqK,0
I love waking up at 6,1
Found some horror movies yayyyy #sarcasm my axx still bored,1
How is it that Lebron strips people all the time and never fouls. Amazing. #Sarcasm,1
I really want my son Di'Maria to score \ud83d\udc4c\u26bd\ufe0f,0
"Do better @frontierairlines horrible work at check in desk in ATL @MacksNcheese: FRONTIER""""o better @frontierairli""",1
@mariente7 \n\u0646\u0627\u0628\u0644\u0633\u064a\u0647 \u0628\u0627\u0644\u062c\u0628\u0646\u0647,0
I'm missing Gloriana so Queen can be mean to me!,1
Messi is such a monster,0
Why are people saying goalaso lol..,0
Friggin Messi. #amazing,0
Classic kicks. Going strong since 1917. #Converse #AllStars #ChuckTaylor @ Teri Pohl Real Estate Agent http:\/\/t.co\/RPlfSmJIcY,0
that ciroc didn't hit shania til we got home \ud83d\ude02\ud83d\ude02,0
Ok Messi u tried,0
My best friend through the good,0
People magazine suggests a $65 candle because everyone has money for that shit. #sarcasm,1
Great piece of pinch running by Uggla... #sarcasm #Braves #leavetinytimonthebench,1
@realmahirakhan Sorry to burst Ur bubble but I am,1
@bgacs who is goin?,0
\ud83d\ude4c\ud83d\ude4c,0
messi made that look easy,0
#sarcasm,1
@DearNoOneee it was a looong journey home. Lol! It was really good!,0
#Biennnn #Messi :),0
"@maher5092 @abdqatran \u064a\u0627 \u0634\u064a\u062e \u0627\u0644\u0645\u0633\u0624\u0648\u0644\u064a\u0646 \\u0627\u0644\u0639\u0631\u0628\"" \u0645\u062a\u0636\u0627\u064a\u0642\u064a\u0646 \u0645\u0646 \u0627\u0644\u0644\u064a \u064a\u062d\u0635\u0644 \u0628\u0627\u0644\u0639\u0631\u0627\u0642 \u0627\u0643\u062b\u0631 \u0645\u0646 \u0627\u064a\u0631\u0627\u0646 \u0648\u0627\u0644\u0645\u0627\u0644\u0643\u064a! _\u0627\u0644\u0627 \u0645\u0646 \u0631\u062d\u0645_""""maher5092 @abdqatran \u064a\u0627 \u0634\u064a\u062e \u0627\u0644\u0645\u0633\u0624\u0648\u0644\u064a\u0646 \""\u0627\u0644\u0639\u0631\u0628\"" \u0645\u062a\u0636\u0627\u064a\u0642\u064a\u0646 \u0645\u0646 \u0627\u0644\u0644\u064a \u064a\u062d\u0635\u0644 \u0628\u0627\u0644\u0639\u0631\u0627\u0642 \u0627\u0643\u062b\u0631 \u0645\u0646 \u0627\u064a\u0631\u062""""aher5092 @abdqatran \u064a\u0627 \u0634\u064a\u062e \u0627\u0644\u0645\u0633\u0624\u0648\u0644\u064a\u0646 \""\u0627\u0644\u0639\u0631\u0628\"" \u0645\u062a\u0636\u0627\u064a\u0642\u064a\u0646 \u0645\u0646 \u0627\u0644\u0644\u064a \u064a\u062d\u0635\u""""her5092 @abdqatran \u064a\u0627 \u0634\u064a\u062e \u0627\u0644\u0645\u0633\u0624\u0648\u0644\u064a\u0646 \""\u0627\u0644\u0639\u0631\u0628\""""""er5092 @abdqatran \u064a\u0627 \""",0
#sarcasm ,1
Oh my God what is that big bright yellow thing in the sky and wow the sky is blue haven't seen that for a week! #sarcasm,1
@Need_UJAT surprise surprise #sarcasm #eyeroll,1
\u201c@GYMmotivational: Fathers day? http:\/\/t.co\/ICH8Nfxr76\u201d lmfaoo,0
no more your the only one cause that's all done with now.,0
Just posted a photo @ West Hempstead http:\/\/t.co\/C4SQrmjJbg,0
My fams turnt at this park \ud83d\ude02,0
@BDUTT @prasanto @Ram_Guha 19th century tactics are pass\u00e9. The revolution is twittered. The riots are live streamed. Ebooks can't be burnt.,0
Who wants to take me and go see 22 Jump Street at lowes at 9:20,0
God I just love when my time and money it's wasted #sarcasm #fuckyou,1
@francescaacox apparently people have been mentioning it... Not sure if people will talk about it though #sarcasm hahaaha,1
What a great coaching job by Wynalda to bear RSL in the YSOC. #sarcasm,1
@ZaydDogg @jonuhflex @RPhouthavanh I used it as a rhetoric statement bud #Sarcasm?,1
I'm fairly agnostic here,0
Tempted to go out tonight for a wild night in Clacton. #sarcasm http://t.co/CphAe4zV1G,1
@dreprincipe @ThompsonScribe Mexico over Brazil tho hahaha #sarcasm,1
@martynajl I still have shit in my locker,0
Meet Denzel Washington today!!! happy Fathers Day to me!! #BeMyDaddy http:\/\/t.co\/ivFCMOIbpQ,0
I guess hockey is happening? There's no ice in Oklahoma though,1
I keep hearing there is football on all week,1
Cheaters are always going to be cheaters \ud83d\ude45,0
#TheBestBirthdayEver #Sarcasm,1
@VChumbarskiy #sarcasm,1
Golasoooo hpppp!!!!!,0
@EmDollasss thanks emily \u2764\ufe0f\u2764\ufe0f,0
MESSI the boy,0
cup up top down,0
Pretty average day of soccer today,1
2-0!!,0
#HappyFathersDay #Sarcasm #Moms http://t.co/Re8WQH39bT,1
@AYoushia Wahabistan hahaha. I think that sounds like the good option for you guys. #Sarcasm,1
http:\/\/t.co\/Iv256ISaTZ,0
Omg I totally understand why you couldn't help me  #sarcasm,1
Stay in peace,1
\u201c@miilkkk: Dear ex http:\/\/t.co\/Dlsew6Aw0Z\u201d open it,0
@rougeplatine haven't received my confirmation yet.,0
@iamCharlieBatt I mean the goal line technology at this World Cup is amazing have you not seen it!? #not #sarcasm,1
\u201c@Satisfies69: Ohhh http:\/\/t.co\/gxxTXoV0pb\u201d\n\nLmao!! My day in a nutshell... #HappyFathersDay,0
Yet another dinner cursing it at L'Artusi. Don't sleep on it y'all! @ L'Artusi http:\/\/t.co\/HTy9sOCRmb,0
I hope one day it all makes sense,0
shit's getting Messi,0
Oh good another interview with Steven Gerrard cos I haven't heard what he has to say recently......... #sarcasm,1
Me,1
Beautiful day to go to a wedding! #sarcasm #cutme,1
#sarcasm,1
@michaelebeid neither did I. #sarcasm,1
All of a sudden kings fans emerge lol. I like how that happens in sports come playoff time.. #Sarcasm,1
7am wake-up tomorrow ... How lucky am I to be getting a sleep in on a Sunday!? #sarcasm,1
@Lizzs_Lockeroom nope,1
This weekend with the boys was money #WWHockey,0
@ILOOKTV: iLook.tv Wants to Turn You Into the Next Famous Sports Commentator http:\/\/t.co\/1sHD1zCc3y,0
Woah! Where did all this soccer stuff come from? Lol. You'd think it was the World Cup or smth. ;) #sarcasm #InCaseUCouldntTell,1
My taxi man is a real fuckin talker #sarcasm #awkwardsilence,1
I've been cleaning for about 4 hours. Yay\ud83d\udc50 #sarcasm,1
a little surprised that the #Dodgers didn't challenge THAT foul ball too #sarcasm,1
\u201c@troylestina: How many parts to a one man band? @davidsbucket  #greatmessagetonight\u201d \/\/ that was a good moment. #sarcasm,1
@rmiriam I'm sure it helps the players immensely. #sarcasm,1
\ud83d\ude0d #wifey #bushwhick #brooklyn @ ROBERTAS http:\/\/t.co\/c69IEzlf3B,0
\u201c@TheFunnyTeens: Me when someone asks me if I wanna go out http:\/\/t.co\/8q5VH9evhh\u201d \ud83d\ude02 my life,0
GOAAAAAALLLL! MESSI! ARGENTINA 2-0,0
@matt_boyd_smith h8 us cuz u a8nt us,0
That was beautiful!! #messimessi #TeamArgentina,0
@SonyRewardsGot my reply,1
Love the emotional shit when people give up. Luuuuuuveeeee ittt #fuckdat #sarcasm,1
@KevyKevv92 @F0T0MAN1206 when your song comes on in the club lmao https:\/\/t.co\/CNHG1291HJ,0
I think I have this gaming shit covered on Twitter. PS4 slogan for my header and Titanfall T-shirt in my avatar. BAM!,0
Messi \ud83d\ude4c\ud83d\ude4c,0
Al rinc\u00f3n lo hace!!! #messi #arg #WorldCup,0
#basic,0
Classic Messi goal!!!,0
\u201cI have an idea,1
@renoomokri what sort of cooperation between a father and a child in a kungfu competition #youth leader #Sarcasm,1
@shamama @ErikTLA I forgot what we were talking about but is also just left the eagle and I'm a little drubk.,0
@teddyinnit you were almost camera shy!,0
"I'm so glad you Hosts"" post pics of girls with sparklers on your ig. Makes me want to visit your club asap. #sarcasm""""'m so glad you ""Hosts"" post pics of girls with sparklers on your ig. Makes me want to visit your clu""""m so glad you ""Hosts"" post pics of girls with sparklers on your ig. Makes me want to"""" so glad you ""Hosts"" post pics of girls with sparklers on your ig. Ma""""so glad you ""Hosts"" post pics of girls with sparklers o""""o glad you ""Hosts"" post pics of girls with"""" glad you ""Hosts"" post pics of""""glad you ""Hosts"" po""""lad you """"""""",1
Gooooooooooool hptssssss!!!,0
I just watched Game of thrones 4season finale and I can't believe I have to wait 1year for the next season.  I'm in a Great mood #Sarcasm,1
@SquirrelBalls2 Wait,1
Great crosses. #Sarcasm,1
Working and studying tonight #yay  #sarcasm #work http:\/\/t.co\/Un3yrq14gT,1
Tithes paid. Bills paid. Now to go clock another 8 hours at CSN. Who said grown life isn't fun? #sarcasm,1
Beautiful day,0
#sarcasm,1
Listening to my aunt and uncle fight this early in the day is just great. #sarcasm,1
@rustyrockets: Let's not get too excited but Sterling is the new Maradona. #Sarcasm,1
Goallllllll,0
Messi !,0
And now we're not gonna talk for a few days..cool. #sarcasm,1
Messi finally decided to show up #ARGvsBIH,0
Can't remember the last time I truely celebrated Father's Day #ThanksDad #sarcasm,1
@ThetimeheroLink oh wow your eyes are red you must be really strong #sarcasm -I pick you up and bite off your head-,1
I love having conversations completely in #sarcasm,1
@HavanaTed Yeah All that major media coverage was very distracting. #sarcasm,1
Some people crack me up ha.    Ha.   Ha!! #sarcasm #sarcasmatitsbest #whatajoke,1
@ganessa_hans k god,0
@HoyItsKelseyyy_ what app is that?,0
Oh my god Messi is soo amazing!! His one goal in 3 World Cups is sooo great. He's the best ever #Legend #Wow #ILoveMessi #OMG,0
I'm glad everyone knows how to spell AMERICA.... #sarcasm   emphasis on the A.,1
Netflix: The Addiction Increases http:\/\/t.co\/cwUbjdGwk4,0
And Messi scores!,0
@ganjagirlbritt is she valid,0
Messiiiiiiiiiiiiiiiii,0
Finally watching the conjuring..!,0
Thank god that all these farm leaguers have so many coaches. I mean they're on the field,1
Happy National Lobster Day! $20 lobster dinner!Also Happy Father's Day! http:\/\/t.co\/sxG3VF1A2G,0
I just love it when people tweet but don't text me back....#sarcasm #petpeeve,1
My mom is so cute \u263a\ufe0f\ud83d\ude2d http:\/\/t.co\/e6GEhrksAU,0
Thanks to whoever just threw the bag of watermelon in the back of our truck. #YouAreAppreciated #Sarcasm #NotCool,1
Me duele la gargantaaaa,0
@7OOx23 @Dastardly_Pants no I meant proper it was an attempt at #sarcasm,1
@TheRealExFactor I was just about to criticize messi on the free kick before I could say anything he scored lol,0
,1
@ThaNotoriousPAT give lebron a break tho. he played in the preseason tho. he also played in ASG. #sarcasm #playinthefuckinWestandUAintShit,1
@mc79hockey maybe you should begin to site this as a reason you don't watch the games #watchthegame #nerd #sarcasm,1
Did anyone do flints work?,0
@jaycutlersux right bc Bush\/Cheney were totally willing to listen when the ppl cryed 4 end of war \n#sarcasm @shaunholt8587 @carlsbadbugkil1,1
Haha okay  I'm done,0
Messi being Messi #ARGvsBIH #Argentina #WorldCup #WorldCup2014,0
Well that was quick to end \ud83d\ude0f,0
You're funny when you stop talking,0
I love that Arequipa just shuts the water off for a day #sarcasm,1
Wow wat a fantastic day #iHate15June #Sarcasm,1
Messi's been as good as advertised,0
To be the only one who wants to watch #USOpen and everyone else #WorldCup kinda sucks.,0
\u201c@Bang213: Anybody about a big football or kickball game this week?! I ain't got any finals so any day is good\u201dyup spread the word \ud83c\udfc8,0
@ChrisPirillo mind blown I never knew this was possible #sarcasm,1
Yes mom because taking me to the store to walk around is gonna help my sprained ankle! #sarcasm \ud83d\ude11,1
#Sarcasm,1
#sarcasm,1
Drinking a Guinness Draught by @GuinnessIreland @ Empire Bar &amp; Grill On Rte 31 \u2014 http:\/\/t.co\/sktKADbVVk,0
Well channel 4 definitely have the tact to handle such a sensitive subject.\n#sarcasm\n#thevirginkiller,1
@LogoMotives that clearly says ESG. No resemblance at all. #sarcasm #theft,1
@JessiiJalapeno Hire Shannon!,0
Who are we to tell cheese makers they need to make safe cheese anyway. What nerve. #sarcasm,1
We lost our parents on a foreign island. Cool. \ud83d\udc4d #sarcasm,1
CANT BELIEVE SOME BITCH RE-RECORDED ROCK MAFIA'S SONG WHY DID THEY LET HER DO THAAAAT?\u00bf?,0
"\@FazeeLoveFreaks: Fuck chasing im quick too replace ya\""""""""@FazeeLoveFreaks: Fuck chasing im quick too replace ya\""""@FazeeLoveFreaks: Fuck chasing im quick too replace ya\""",0
Of course,0
@franklin_seth @kobebryant @Cristiano ik the truth is funny isn't it wanna know what's funny USA best player didn't even make team this year,0
OMG JACK PLEASE STOP I CANT HANDLE THIS. \ud83d\ude2d http:\/\/t.co\/LPHkXryyPP,0
I'm totes a winner #sarcasm,1
happy Father's Day daddy\ud83d\udc99\ud83d\udc99 http:\/\/t.co\/dC6nOfEJ5v,0
I only have 2 finals and if I add my grades on them it'll probably be like a 7,0
Im your biggest fan ,1
,1
Goal messiiii,0
Lol,0
\uc774\uc81c \ucd95\uad6c \uc880 \ubcfc\uae4c \ud558\uace0 \ud2f0\ube44 \ucf30\ub354\ub2c8 \uba54\uc2dc \uace8;,0
@mcconnelllkelly couldn't tell! #sarcasm,1
Check out my rockin' #blog! Father\u2019s Day Special: How to Lose Weight &amp; Gain\u00a0Muscle http:\/\/t.co\/8bnOuH1Uj2 #fitfam #fitdads #health,0
Dreamed I was visiting my grandparents and my parents were upset I didn't tell them...since my grandma has passed and grandpa isn't well hmm,0
\u00bfEl jefecito es Messi,0
Scumbag photographer! Shoots a model punching herself. http://t.co/cGZrnI3KBX #sarcasm #photography #Dubai,1
Welcome to the south where we blow shit up for fun. #MERICAAAAAAA #sarcasm,1
@PatDoneyNBC5 @Braves @Rangers game over i guess cj gonna win it #sarcasm,1
Dormirte en un sillon toda doblada no fue la flor opcion jajaa,0
Di Mar\u00eda is so nice,0
"@SpacemanHardy for me she made days when Korra or RWBY aired stay out of twitter"" days... HOW I WOULD NOT LIKE HER? -_- #sarcasm""""SpacemanHardy for me she made days when Korra or RWBY aired ""stay o""""pacema""",1
You can barley trust anybody these days,0
@NergaardKai not even a single. Lol #sarcasm #yaaaaawn,1
There is absolutely nothing that I enjoy more in life than spending time with my beautiful family. #blessed,0
She's a GLAMAZON. Female phenomenon,0
298TH PLACE OVERALL THO,1
Braised Moroccan lamb crumpet w\/cr\u00e8me fra\u00eeche...crumpets might be my new favorite thing ever. Is there\u2026 http:\/\/t.co\/3tW5Oue9Tp,0
@sbt186 #sarcasm,1
I really loveeee packing.. #sarcasm,1
\u6b4c\u3063\u3066\u30b3\u30fc\u30c7\u3043\u306d\u30fc\u3068vol.6 \u301cJanis Joplin \/ Mercedes Benz Cover by ETSUYO\nhttp:\/\/t.co\/c9Xylt2H29 # #singer  #dubstep #edm #rock,1
le tipe ITALIANE che insultano gli italiani per sta vittoria so le mejo &lt;3 #sarcasm,1
I do so enjoy hearing about the plight of the Bacardi family. #sarcasm,1
A Desmond #sitcho. That never happens #sarcasm #lol #stlcards,1
At my grandpas grave with @lucylowksz_,0
Krystal is so good at acting she can suck my dick now #sarcasm,1
#newyork #nigth @ Station NYC http:\/\/t.co\/ShUL5GWnGA,0
@OscarGtheGreat nah but i should have ask them.,0
@MrBarr51 oh what it would be like to belong to a group whose opinions were always needed and relevant #notallmen #sarcasm,1
\u201c@TheFunnyTeens: Me when someone asks me if I wanna go out http:\/\/t.co\/Rr4w4btbvc\u201d @EbvelgaSiboney and I alllllll the damn time. Hahaha \ud83d\ude02\ud83d\ude02\ud83d\ude01\ud83d\ude02,0
@PhoebeKwon Yes,1
Who wants to help my friend abby win $1000,0
My feet hurt so bad\ud83d\ude29\ud83d\ude29,0
Cant wait to watch the intense rivalry between Japan and Ivory Coast. Some real bad blood there #sarcasm #JPN v #CIV,1
Way to go Gibby #sarcasm #bummed,1
@sjabulhawa it's all her agent's fault,1
\u201c@SickestSocks: http:\/\/t.co\/8S2eoJqX0x\u201d bby I want these @ESRabbitSJ,0
Can't think of anything more fun than this,1
Looking forward to playing Costa Rica what with us being good at defending set plays #sarcasm,1
@SpoonfulofFit one of the many good effects.. So glad we're roomies! \ud83d\udc97,0
spent my fathers day ducking and running from fly ball's at my dad's baseball game\ud83d\ude20 love u daddy,0
@Pirates way to go bullpen/shark tank! #sarcasm,1
@Molly_Deacon #sarcasm? Lol,1
The flee!!!!! \ud83d\ude2d\u26bd\ufe0f,0
@AmericasBelleXO RTs. Plz. #Sarcasm,1
First longboarding lesson went well,0
@briannataveras feels great right notice how I'm sarcastic,0
#SarcasticTweet #sarcasm #runs #through #my #blood http://t.co/WZziRIkirr,1
An MLS ref will surely turn this streak of bad refereeing decisions around #WorldCup2014 #sarcasm,1
@Ambitions1992 lmfaoo nah it be ya fault \ud83d\ude02,0
Literally. I can't. We can't even have a meal without everyone being disorderly. #overit,0
Anyone think,1
The hose that connects to the water pump on her Suburban . Score her women conquerors motor ha ha  we r women hear us roar:),0
#games ,1
I can't wait to see the teachers tomorrow and my lovely friends,1
\u201c@RGurda: Catrina never answers \ud83d\ude14\u201d sorry bae:\/ gotchu rn,0
My boy @flymcnasty69 #DayParty @ The Hudson Bond,0
Father's Day\/Gary's birthday celebration. http:\/\/t.co\/q0C80gGkpB,0
@anjia512 Yeah you bet! All day trm! #PARTYINTHEHOUSE #sarcasm #cantwaittillitsover,1
@WiltshireWalker Morning WW.Is ewe leaving us to suffer the delights #sarcasm of the footy?,1
@newscientist @liveitwell1 now if we can just get some fracking happening down there,1
@iBallSoHARDx but lebron already has 2 how many KD got?,0
The Taliban taking over Iraq again... #great #sarcasm #mofuckas #goingdown,1
I think I'm going to get back into skateboarding.,0
@Bonnaroo thx for bringing black jesus back. #sarcasm,1
@Barjasbh @AzizOmair \u0645\u0648 \u0634\u0631\u0637 \u0627\u064a \u0648\u0627\u062d\u062f \u0645\u0646 \u0627\u0644\u0633\u0628\u0628\u064a\u0646\u060c \u062d\u0635\u062a\u0647\u0645 \u0627\u0644\u0633\u0648\u0642\u064a\u0647 \u0643\u0628\u0631\u062a \u0628\u0634\u0643\u0644 \u0643\u0628\u064a\u0631,0
@JacobWhitesides omg I'm so happy because I can't go to meet jacob (#sarcasm)...,1
Anyone got a update on the 5k?,0
An hour &amp; a half to go.. I don't like working Sundays \ud83d\ude12,0
RONALDO is still the king but that was a nice goal \ud83d\udc4f\ud83d\udc4f,0
@EmergencyPugs @TanGurlz #@##,0
"\Magnificent Messi!\"" Um gola\u00e7o na Maracan\u00e3!  #ARGvsBIH #WorldCup""""""Magnificent Messi!\"" Um gola\u00e7o na Maracan\u00e3!  #ARGvsBIH #WorldCu""""Magnificent Messi!\"" Um gola\u00e7o na Maracan\u00e3!  #ARGvsBIH #WorldCu""""agnificent Messi!\"" Um gola\u00e7o na Maracan\u00e3! """"gnificent Messi!\"" Um gola\u00e7o """"nificent Messi!\""",0
Dad's can be brutally honest lol #sarcasm http://t.co/KnCc45XAPw,1
Hey guys lionel messi is really italian,0
I'm bad to the bone,0
"\@rustyrockets: Let's not get too excited but Sterling is the new Maradona.\"" #Sarcasm""""""@rustyrockets: Let's not get too excited but Sterling is the new Maradona.\"" #Sarcas""""@rustyrockets: Let's not get too excited but Sterling is the new Maradona.\"" #Sarcas""""rustyroc""",1
Can you believe Costa Rica beat Uruguay?,1
It's easy for me to get attention. All i have to do is going around streets wearing skirts or short pants and people stare at me #sarcasm,1
-- You are winning at life if you stumble into my work with your paramour reeking of booze at 10.30AM #Sarcasm,1
@Argentina Golazo\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f\u26bd\ufe0f@messi10stats Grande!!!,0
No need to watch the third....  #nyrcupfinal #sarcasm,1
@jovan_thegreat @angiesuckss lol I'm confused \ud83d\ude02,0
General messi steps to the plate,0
@7OOx23 @Dastardly_Pants no I meant proper it was an attempt at #sarcasm,1
People will judge you no matter what.,0
Like how @Salmeron88 invited me to the gym this morning. #Sarcasm,1
Johnson is amazing #Sarcasm,1
9 Reasons to Never Bike To Work #Sarcasm :) http://t.co/oiY9QK1Z5b,1
Ive been listening to SOAD the whole day,0
All i know is good vibrations,0
#Buenas_Tardes,0
@Yasmel_m that's exactly what I'm doing,1
If your avi isn't clear and you have no selfies you are loosing...,0
I seriously love being invited places. Everyone don't invite me all at once!!! #sarcasm,1
Currently testing Betty,0
Aka I wish I was drunk rn,0
Hey TSN,1
goooaaaaalllll \ud83d\ude0d\ud83d\ude0d\ud83d\ude0d,0
MESSI ILY,0
Mess I is majestic as fuck... And strangely reminds me of Rob Dyrdek,0
@adoniss_5 no it's not lol,0
"yay! love it!! \@SnarkysMachine: I saw the name and thought of @mirrorghost! http:\/\/t.co\/cuu4UStZSK\""""""ay! love it!! \""@SnarkysMachine: I saw the name and thought of @mirrorghost! http:\/\/t.""""y! love it!! \""@SnarkysMachine: I saw the name and thought of @mirrorgho""""! love it!! \""@SnarkysMachine: I saw the name and thought"""" love it!! \""@SnarkysMachine: I saw the nam""""love it!! \""@SnarkysMachine: I""""ove it!! \""@Snarky""""ve it!!""",0
@EmilyHxllett you'll get better \u263a,0
Let's go! #insideabc @ John F Kennedy Airport,0
@berbasaunt10 @iansmith1977 yes but it's possession Sam and Italy can't win without the ball! #sarcasm http://t.co/5TZZlVrObF,1
Geometry,1
So glad I got into drinking coffee bc it's life,0
